"OTUID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_5503","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","Jatrophihabitans_X"
"ASV_5847","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Rhizomicrobium","Rhizomicrobium_X"
"ASV_85","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_158","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillaceae_X","Bacillaceae_X_X"
"ASV_4464","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_X","Rhizobiales_X_X","Rhizobiales_X_X_X"
"ASV_7271","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_X","Rhizobiales_X_X","Rhizobiales_X_X_X"
"ASV_4254","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_8157","Bacteria","Proteobacteria","Betaproteobacteria","Hydrogenophilales","Hydrogenophilaceae","Thiobacillus","Thiobacillus_X"
"ASV_7354","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomycetaceae_X","Planctomycetaceae_X_X"
"ASV_8346","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","YNPFFP1","YNPFFP1_X","YNPFFP1_X_X"
"ASV_6141","Bacteria","Proteobacteria","Betaproteobacteria","TRA3-20","TRA3-20_X","TRA3-20_X_X","TRA3-20_X_X_X"
"ASV_4145","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","Actinospica_X"
"ASV_6368","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter","Patulibacter_X"
"ASV_3048","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Ramlibacter_X"
"ASV_7719","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_5993","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophagaceae_X","Cytophagaceae_X_X"
"ASV_5275","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobiaceae_X","Hyphomicrobiaceae_X_X"
"ASV_3222","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_X"
"ASV_30","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_8578","Bacteria","Acidobacteria","Acidobacteria","Subgroup_2","Subgroup_2_X","Subgroup_2_X_X","Subgroup_2_X_X_X"
"ASV_7216","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_5478","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_8648","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomycetaceae_X","Planctomycetaceae_X_X"
"ASV_111","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_7950","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter_X"
"ASV_6466","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia","Bauldia_X"
"ASV_5513","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_Incertae_Sedis","Acidibacter","Acidibacter_X"
"ASV_70","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_6036","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium_X"
"ASV_7750","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiales_X","Acidimicrobiales_X_X","Acidimicrobiales_X_X_X"
"ASV_66","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_6913","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","4月29日","4月29日_X","4月29日_X_X"
"ASV_7486","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","Microvirga_X"
"ASV_2963","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dokdonella","Dokdonella_X"
"ASV_8177","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_11","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Candidatus_Halomonas_phosphatis"
"ASV_7920","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","G12-WMSP1","G12-WMSP1_X","G12-WMSP1_X_X"
"ASV_4847","Bacteria","Chloroflexi","Ktedonobacteria","C0119","C0119_X","C0119_X_X","C0119_X_X_X"
"ASV_4668","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","480-2_X","480-2_X_X"
"ASV_7065","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_X"
"ASV_4808","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Phyllobacteriaceae_X","Phyllobacteriaceae_X_X"
"ASV_6358","Bacteria","Proteobacteria","Deltaproteobacteria","GR-WP33-30","GR-WP33-30_X","GR-WP33-30_X_X","GR-WP33-30_X_X_X"
"ASV_7955","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_X","BIrii41_X_X"
"ASV_7049","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Rhizomicrobium","Rhizomicrobium_X"
"ASV_4198","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","Marmoricola_X"
"ASV_3819","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_7258","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium_X"
"ASV_4154","Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Actinospicaceae","Actinospica","Actinospica_X"
"ASV_6255","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia_X"
"ASV_6175","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","WW2-159","WW2-159_X","WW2-159_X_X"
"ASV_21","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_X"
"ASV_6007","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_4766","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacteriaceae_X","Methylobacteriaceae_X_X"
"ASV_6199","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_8570","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacteraceae_X","Xanthobacteraceae_X_X"
"ASV_5856","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacteraceae_X","Ktedonobacteraceae_X_X"
"ASV_4912","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacteraceae_X","Ktedonobacteraceae_X_X"
"ASV_7197","Bacteria","Chloroflexi","S085","S085_X","S085_X_X","S085_X_X_X","S085_X_X_X_X"
"ASV_3124","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Altererythrobacter_X"
"ASV_4366","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","Bosea_X"
"ASV_5164","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_4158","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Rhizomicrobium","Rhizomicrobium_X"
"ASV_4096","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Agaricicola","Agaricicola_X"
"ASV_7023","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Candidatus_Solibacter","Candidatus_Solibacter_X"
"ASV_3945","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","MND8","MND8_X","MND8_X_X"
"ASV_4520","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium","Bradyrhizobium_X"
"ASV_4099","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_8444","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_7228","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_X"
"ASV_5854","Bacteria","WD272","WD272_X","WD272_X_X","WD272_X_X_X","WD272_X_X_X_X","WD272_X_X_X_X_X"
"ASV_106","Bacteria","Acidobacteria","Acidobacteria","Subgroup_3","Unknown_Family","Bryobacter","Bryobacter_X"
"ASV_4429","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_5121","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Rhizomicrobium","Rhizomicrobium_X"
"ASV_8492","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_76","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_7662","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonadaceae_X","Xanthomonadaceae_X_X"
"ASV_94","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_megaterium"
"ASV_6121","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium_X"
"ASV_5479","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_7807","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_X","Comamonadaceae_X_X"
"ASV_6785","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_6637","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Pelagibius","Pelagibius_X"
"ASV_6513","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","Jatrophihabitans_X"
"ASV_6389","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae_X","Comamonadaceae_X_X"
"ASV_5114","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_3770","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria_X","Actinobacteria_X_X","Actinobacteria_X_X_X","Actinobacteria_X_X_X_X"
"ASV_5386","Bacteria","Chloroflexi","KD4-96","KD4-96_X","KD4-96_X_X","KD4-96_X_X_X","KD4-96_X_X_X_X"
"ASV_7861","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_5839","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_6474","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Blastococcus_X"
"ASV_5742","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_3711","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiales_X","Frankiales_X_X","Frankiales_X_X_X"
"ASV_5866","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacterales_X","Solirubrobacterales_X_X","Solirubrobacterales_X_X_X"
"ASV_43","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella","Kribbella_X"
"ASV_7513","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","actinobacterium_kmd_278"
"ASV_50","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_5499","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_594","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia_X"
"ASV_6725","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis","Phaselicystis_X"
"ASV_4643","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dyella","Dyella_X"
"ASV_14","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_6325","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_51","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_8167","Bacteria","Chloroflexi","Ktedonobacteria","JG30-KF-AS9","JG30-KF-AS9_X","JG30-KF-AS9_X_X","JG30-KF-AS9_X_X_X"
"ASV_4534","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides_X"
"ASV_6575","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter","Luteolibacter_X"
"ASV_8253","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","Microvirga_X"
"ASV_6100","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_7660","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes_X"
"ASV_6385","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_24","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_8319","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_X"
"ASV_7069","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_5159","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Rhodobiaceae_X","Rhodobiaceae_X_X"
"ASV_2684","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_6794","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_X"
"ASV_2758","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_X"
"ASV_6625","Bacteria","Saccharibacteria","Saccharibacteria_X","Saccharibacteria_X_X","Saccharibacteria_X_X_X","Saccharibacteria_X_X_X_X","Saccharibacteria_X_X_X_X_X"
"ASV_5490","Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","Mucilaginibacter_X"
"ASV_7854","Bacteria","Verrucomicrobia","OPB35_soil_group","OPB35_soil_group_X","OPB35_soil_group_X_X","OPB35_soil_group_X_X_X","OPB35_soil_group_X_X_X_X"
"ASV_4482","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_5697","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_149","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_megaterium"
"ASV_2065","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacteriaceae_X","Microbacteriaceae_X_X"
"ASV_5101","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_7476","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_5952","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_8506","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomycetaceae_X","Planctomycetaceae_X_X"
"ASV_1911","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_7177","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_6194","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria_X","Actinobacteria_X_X","Actinobacteria_X_X_X","Actinobacteria_X_X_X_X"
"ASV_8232","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Rhodanobacter","Rhodanobacter_X"
"ASV_5437","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_X","Rhizobiales_X_X","Rhizobiales_X_X_X"
"ASV_8059","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_6034","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_X"
"ASV_7525","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_6600","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_87","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_5703","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_X","BIrii41_X_X"
"ASV_32","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_430","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium_X"
"ASV_5859","Bacteria","Chloroflexi","Ktedonobacteria","B12-WMSP1","B12-WMSP1_X","B12-WMSP1_X_X","B12-WMSP1_X_X_X"
"ASV_6566","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_3958","Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosomonadaceae_X","Nitrosomonadaceae_X_X"
"ASV_4434","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonadaceae_X","Gemmatimonadaceae_X_X"
"ASV_75","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_X","Gaiellales_X_X","Gaiellales_X_X_X"
"ASV_5769","Bacteria","Chloroflexi","JG37-AG-4","JG37-AG-4_X","JG37-AG-4_X_X","JG37-AG-4_X_X_X","JG37-AG-4_X_X_X_X"
"ASV_5434","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","BIrii41_X","BIrii41_X_X"
"ASV_6866","Bacteria","Acidobacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae_[Subgroup_1]","Acidobacteriaceae_[Subgroup_1]_X","Acidobacteriaceae_[Subgroup_1]_X_X"
"ASV_3059","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_X","Rhizobiales_X_X","Rhizobiales_X_X_X"
"ASV_6773","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces_sp._P1303B"
"ASV_6657","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolineaceae_X","Anaerolineaceae_X_X"
"ASV_6058","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter_X"
"ASV_8318","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","Jatrophihabitans_X"
"ASV_60","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_X"
"ASV_112","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_X"
"ASV_5843","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","Acidothermus_X"
"ASV_7371","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_3589","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonosporaceae_X","Micromonosporaceae_X_X"
"ASV_7300","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","DA111","DA111_X","DA111_X_X"
"ASV_5419","Bacteria","Chloroflexi","TK10","TK10_X","TK10_X_X","TK10_X_X_X","TK10_X_X_X_X"
"ASV_7400","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadales_X","Xanthomonadales_X_X","Xanthomonadales_X_X_X"
"ASV_3933","Bacteria","Acidobacteria","Acidobacteria","Subgroup_6","Subgroup_6_X","Subgroup_6_X_X","Subgroup_6_X_X_X"
"ASV_8763","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_X","Gammaproteobacteria_X_X","Gammaproteobacteria_X_X_X","Gammaproteobacteria_X_X_X_X"
